City Name,Tour Name,Price,Rating,Review Number,Web Link
Osaka,Osaka Walking Tour,$32.80*,bubble_50,89 Reviews ,
Osaka,Osaka Afternoon Walking Tour with...,$90.80*,bubble_40,42 Reviews ,
Osaka,"Ningyocho, Nihonbashi Districts...",$61.40*,bubble_50,32 Reviews ,
Osaka,Kyoto Small-Group Evening Walking...,$83.20*,bubble_45,23 Reviews ,
Osaka,Tea Ceremony in a Kimono in Osaka,$51.50*,bubble_45,6 Reviews ,
Osaka,Calligraphy in Osaka Shodo...,$37.40*,bubble_45,2 Reviews ,
Osaka,Osaka Traditional Japanese Cooking...,$84.20*,bubble_50,30 Reviews ,
Osaka,Osaka Sushi Cooking Class with Sake...,$103.00*,bubble_50,18 Reviews ,
Osaka,"Osaka with Temples, Gardens, and...",$290.00*,bubble_50,3 Reviews ,
Osaka,Japanese sweets making and Tea...,$51.50*,,,
Osaka,Osaka Traditional Japanese Cooking...,$84.20*,bubble_50,30 Reviews ,
